timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,time_difference,packetsToSameDomain
2021-06-09 06:52:08.192334,51,47,0,28,20,4.228332391152977,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255643,1,0
2021-06-09 06:52:08.242029,51,47,0,23,25,4.23074323539639,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053613,1,0
2021-06-09 06:52:08.997849,51,47,0,29,19,4.163882264137232,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:09.249292,51,47,0,25,23,4.176725833393185,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:09.252110,51,47,0,29,19,4.163882264137232,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254261,1,0
2021-06-09 06:52:10.006910,51,47,0,28,20,4.360781165705201,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:10.009441,51,47,0,25,23,4.176725833393185,3,3,34,16.333333333333332,0,0,49,1,0:00:00.760149,1,0
2021-06-09 06:52:10.058888,51,47,0,28,20,4.360781165705201,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051978,1,0
2021-06-09 06:52:10.311958,51,47,0,27,21,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:10.363996,51,47,0,27,21,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052038,1,0
2021-06-09 06:52:11.069098,51,47,0,29,19,4.110685332329447,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:11.121981,51,47,0,29,19,4.110685332329447,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052883,1,0
2021-06-09 06:52:11.325539,51,47,0,28,20,4.2411759604089285,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:11.377767,51,47,0,28,20,4.2411759604089285,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052228,1,0
2021-06-09 06:52:12.084448,51,47,0,28,20,4.147942872131214,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:12.137204,51,47,0,28,20,4.147942872131214,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052756,1,0
2021-06-09 06:52:12.340791,51,47,0,22,26,4.245858920360449,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:12.393059,51,47,0,22,26,4.245858920360449,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052268,1,0
2021-06-09 06:52:13.098966,51,47,0,29,19,4.069511499582195,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:13.152013,51,47,0,29,19,4.069511499582195,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053047,1,0
2021-06-09 06:52:13.354656,51,47,0,22,26,4.397532204546911,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:13.411596,51,47,0,22,26,4.397532204546911,3,3,34,16.333333333333332,0,0,49,1,0:00:00.056940,1,0
2021-06-09 06:52:14.117108,51,47,0,27,21,4.20196027413442,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:14.170171,51,47,0,27,21,4.20196027413442,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053063,1,0
2021-06-09 06:52:14.373617,51,47,0,30,18,4.1274451945308845,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:14.427273,51,47,0,30,18,4.1274451945308845,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053656,1,0
2021-06-09 06:52:15.133851,51,47,0,29,19,4.1923480193173,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:15.385911,51,47,0,22,26,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:15.390480,51,47,0,29,19,4.1923480193173,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256629,1,0
2021-06-09 06:52:15.437347,51,47,0,22,26,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051436,1,0
2021-06-09 06:52:16.194750,51,47,0,26,22,4.183873440777504,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:16.248575,51,47,0,26,22,4.183873440777504,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053825,1,0
2021-06-09 06:52:16.451792,51,47,0,25,23,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:17.205787,51,47,0,28,20,4.2187201363358575,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:17.209649,51,47,0,25,23,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0:00:00.757857,1,0
2021-06-09 06:52:17.258826,51,47,0,28,20,4.2187201363358575,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053039,1,0
2021-06-09 06:52:17.512405,51,47,0,23,25,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:17.565126,51,47,0,23,25,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052721,1,0
2021-06-09 06:52:18.271960,51,47,0,28,20,4.277613030015276,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:18.325706,51,47,0,28,20,4.277613030015276,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053746,1,0
2021-06-09 06:52:18.527641,51,47,0,23,25,4.255977676137625,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:18.581026,51,47,0,23,25,4.255977676137625,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053385,1,0
2021-06-09 06:52:19.289233,51,47,0,25,23,4.226374244680233,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:19.341486,51,47,0,25,23,4.226374244680233,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052253,1,0
2021-06-09 06:52:19.544617,51,47,0,27,21,4.263631784482001,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:20.299774,51,47,0,28,20,4.271917068143643,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:20.303355,51,47,0,27,21,4.263631784482001,3,3,34,16.333333333333332,0,0,49,1,0:00:00.758738,1,0
2021-06-09 06:52:20.556393,51,47,0,24,24,4.285074606634958,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:20.558938,51,47,0,28,20,4.271917068143643,3,3,34,16.333333333333332,0,0,49,1,0:00:00.259164,1,0
2021-06-09 06:52:21.315935,51,47,0,27,21,4.33832534163213,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:21.318547,51,47,0,24,24,4.285074606634958,3,3,34,16.333333333333332,0,0,49,1,0:00:00.762154,1,0
2021-06-09 06:52:21.369120,51,47,0,27,21,4.33832534163213,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053185,1,0
2021-06-09 06:52:21.571701,51,47,0,28,20,4.263631784482,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:21.624341,51,47,0,28,20,4.263631784482,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052640,1,0
2021-06-09 06:52:22.329296,51,47,0,25,23,4.263125283521943,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:22.581418,51,47,0,27,21,4.2795711764880195,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:22.585405,51,47,0,25,23,4.263125283521943,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256109,1,0
2021-06-09 06:52:23.341474,51,47,0,30,18,4.33832534163213,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:23.344789,51,47,0,27,21,4.2795711764880195,3,3,34,16.333333333333332,0,0,49,1,0:00:00.763371,1,0
2021-06-09 06:52:23.395391,51,47,0,30,18,4.33832534163213,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053917,1,0
2021-06-09 06:52:23.598077,51,47,0,27,21,4.140288763786837,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:23.650109,51,47,0,27,21,4.140288763786837,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052032,1,0
2021-06-09 06:52:24.353552,51,47,0,26,22,4.206329264850576,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:24.406183,51,47,0,26,22,4.206329264850576,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052631,1,0
2021-06-09 06:52:24.609301,51,47,0,22,26,4.162744587859909,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:24.664391,51,47,0,22,26,4.162744587859909,3,3,34,16.333333333333332,0,0,49,1,0:00:00.055090,1,0
2021-06-09 06:52:25.371367,51,47,0,27,21,4.211066027991481,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:25.423444,51,47,0,27,21,4.211066027991481,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052077,1,0
2021-06-09 06:52:25.626459,51,47,0,30,18,4.316322215329729,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:25.679647,51,47,0,30,18,4.316322215329729,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053188,1,0
2021-06-09 06:52:26.384553,51,47,0,25,23,4.353127057360825,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:26.636846,51,47,0,28,20,4.16274458785991,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:26.641529,51,47,0,25,23,4.353127057360825,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256976,1,0
2021-06-09 06:52:26.689554,51,47,0,28,20,4.16274458785991,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052708,1,0
2021-06-09 06:52:27.445942,51,47,0,25,23,4.257935822610368,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:27.498152,51,47,0,25,23,4.257935822610368,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052210,1,0
2021-06-09 06:52:27.701153,51,47,0,24,24,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:27.752927,51,47,0,24,24,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051774,1,0
2021-06-09 06:52:28.459083,51,47,0,27,21,4.143520078225672,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:28.712043,51,47,0,24,24,4.254019529664882,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:28.715157,51,47,0,27,21,4.143520078225672,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256074,1,0
2021-06-09 06:52:28.763400,51,47,0,24,24,4.254019529664882,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051357,1,0
2021-06-09 06:52:29.006956,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:30.494234,184,0
2021-06-09 06:52:29.010231,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.003275,185,0
2021-06-09 06:52:29.010445,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.000214,186,0
2021-06-09 06:52:29.012449,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.002004,187,0
2021-06-09 06:52:29.519314,51,47,0,28,20,4.106262538423905,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:29.772017,51,47,0,26,22,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:29.774787,51,47,0,28,20,4.106262538423905,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255473,1,0
2021-06-09 06:52:30.529109,51,47,0,26,22,4.434789744348679,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:30.532390,51,47,0,26,22,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0:00:00.760373,1,0
2021-06-09 06:52:30.785009,51,47,0,29,19,4.291908244783915,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:30.788462,51,47,0,26,22,4.434789744348679,3,3,34,16.333333333333332,0,0,49,1,0:00:00.259353,1,0
2021-06-09 06:52:30.838130,51,47,0,29,19,4.291908244783915,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053121,1,0
2021-06-09 06:52:31.594945,51,47,0,29,19,4.170398696204286,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:31.647849,51,47,0,29,19,4.170398696204286,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052904,1,0
2021-06-09 06:52:31.850943,51,47,0,27,21,4.365970626616777,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:31.904486,51,47,0,27,21,4.365970626616777,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053543,1,0
2021-06-09 06:52:32.610194,51,47,0,29,19,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:32.663248,51,47,0,29,19,4.334409048686644,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053054,1,0
2021-06-09 06:52:32.865871,51,47,0,29,19,4.265589930954744,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:32.919081,51,47,0,29,19,4.265589930954744,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053210,1,0
2021-06-09 06:52:33.625407,51,47,0,29,19,4.076659106966513,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:33.677943,51,47,0,29,19,4.076659106966513,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052536,1,0
2021-06-09 06:52:33.879971,51,47,0,22,26,4.201139803938999,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:34.636509,51,47,0,29,19,4.020683558490566,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:34.639469,51,47,0,22,26,4.201139803938999,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759498,1,0
2021-06-09 06:52:34.689057,51,47,0,29,19,4.020683558490566,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052548,1,0
2021-06-09 06:52:34.942917,51,47,0,32,16,4.113096176572861,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:35.698691,51,47,0,30,18,4.2727375383390624,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:35.702102,51,47,0,32,16,4.113096176572861,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759185,1,0
2021-06-09 06:52:35.751337,51,47,0,30,18,4.2727375383390624,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052646,1,0
2021-06-09 06:52:36.003876,51,47,0,25,23,4.285581107595015,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:36.759372,51,47,0,23,25,4.178683979865927,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:36.762951,51,47,0,25,23,4.285581107595015,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759075,1,0
2021-06-09 06:52:36.811285,51,47,0,23,25,4.178683979865927,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051913,1,0
2021-06-09 06:52:37.063911,51,47,0,28,20,4.276475353737954,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:37.819690,51,47,0,29,19,4.289497400540501,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:37.822476,51,47,0,28,20,4.276475353737954,3,3,34,16.333333333333332,0,0,49,1,0:00:00.758565,1,0
2021-06-09 06:52:37.872055,51,47,0,29,19,4.289497400540501,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052365,1,0
2021-06-09 06:52:38.125386,51,47,0,28,20,4.221951450774691,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:38.177167,51,47,0,28,20,4.221951450774691,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051781,1,0
2021-06-09 06:52:38.882567,51,47,0,27,21,4.162238086899852,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:39.134377,51,47,0,26,22,4.233521852064553,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:39.138768,51,47,0,27,21,4.162238086899852,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256201,1,0
2021-06-09 06:52:39.895631,51,47,0,29,19,4.171850341716971,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:39.898282,51,47,0,26,22,4.233521852064553,3,3,34,16.333333333333332,0,0,49,1,0:00:00.763905,1,0
2021-06-09 06:52:40.151380,51,47,0,24,24,4.233521852064553,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:40.154519,51,47,0,29,19,4.171850341716971,3,3,34,16.333333333333332,0,0,49,1,0:00:00.258888,1,0
2021-06-09 06:52:40.774393,51,47,0,24,24,4.233521852064553,3,3,34,16.333333333333332,0,0,49,1,0:00:00.623013,1,0
2021-06-09 06:52:40.926790,51,47,0,28,20,4.351168910888082,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:41.178104,51,47,0,26,22,4.175588157115862,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:41.182277,51,47,0,28,20,4.351168910888082,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255487,1,0
2021-06-09 06:52:41.937946,51,47,0,27,21,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:41.941455,51,47,0,26,22,4.175588157115862,3,3,34,16.333333333333332,0,0,49,1,0:00:00.763351,1,0
2021-06-09 06:52:41.989087,51,47,0,27,21,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051141,1,0
2021-06-09 06:52:42.242296,51,47,0,27,21,4.299109655357619,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:42.295539,51,47,0,27,21,4.299109655357619,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053243,1,0
2021-06-09 06:52:43.002001,51,47,0,30,18,4.257935822610367,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:43.252720,51,47,0,24,24,4.375582881433896,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:43.255880,51,47,0,30,18,4.257935822610367,3,3,34,16.333333333333332,0,0,49,1,0:00:00.253879,1,0
2021-06-09 06:52:43.305359,51,47,0,24,24,4.375582881433896,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052639,1,0
2021-06-09 06:52:44.062630,51,47,0,27,21,4.296331038689456,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:44.114306,51,47,0,27,21,4.296331038689456,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051676,1,0
2021-06-09 06:52:44.317507,51,47,0,28,20,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:44.369533,51,47,0,28,20,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052026,1,0
2021-06-09 06:52:45.076183,51,47,0,26,22,4.199495626701619,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:45.128386,51,47,0,26,22,4.199495626701619,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052203,1,0
2021-06-09 06:52:45.331306,51,47,0,26,22,4.295193362412134,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:45.384640,51,47,0,26,22,4.295193362412134,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053334,1,0
2021-06-09 06:52:46.091488,51,47,0,28,20,4.394753587878749,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:46.143913,51,47,0,28,20,4.394753587878749,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052425,1,0
2021-06-09 06:52:46.346985,51,47,0,29,19,4.2699589216708995,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:46.400721,51,47,0,29,19,4.2699589216708995,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053736,1,0
2021-06-09 06:52:47.105099,51,47,0,27,21,4.154270009320113,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:47.158161,51,47,0,27,21,4.154270009320113,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053062,1,0
2021-06-09 06:52:47.361521,51,47,0,30,18,4.136372470841352,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:47.943255,51,47,0,30,18,4.136372470841352,3,3,34,16.333333333333332,0,0,49,1,0:00:00.581734,1,0
2021-06-09 06:52:48.145350,51,47,0,28,20,4.263125283521943,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:48.198146,51,47,0,28,20,4.263125283521943,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052796,1,0
2021-06-09 06:52:48.401433,51,47,0,28,20,4.240669459448871,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:48.761766,51,47,0,28,20,4.240669459448871,3,3,34,16.333333333333332,0,0,49,1,0:00:00.360333,1,0
2021-06-09 06:52:49.165453,51,47,0,27,21,4.287539254067758,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:49.219170,51,47,0,27,21,4.287539254067758,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053717,1,0
2021-06-09 06:52:49.422020,51,47,0,27,21,4.356358371799659,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:50.177171,51,47,0,30,18,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:50.181554,51,47,0,27,21,4.356358371799659,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759534,1,0
2021-06-09 06:52:50.229830,51,47,0,30,18,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052659,1,0
2021-06-09 06:52:50.483349,51,47,0,32,16,4.169071725048808,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:50.537802,51,47,0,32,16,4.169071725048808,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054453,1,0
2021-06-09 06:52:51.244167,51,47,0,31,17,4.233521852064554,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:51.496297,51,47,0,24,24,4.143520078225672,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:51.500301,51,47,0,31,17,4.233521852064554,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256134,1,0
2021-06-09 06:52:51.548775,51,47,0,24,24,4.143520078225672,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052478,1,0
2021-06-09 06:52:52.303247,51,47,0,23,25,4.263631784482,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:52.357910,51,47,0,23,25,4.263631784482,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054663,1,0
2021-06-09 06:52:52.561414,51,47,0,26,22,4.073880490298351,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:53.315268,51,47,0,23,25,4.3999968519797115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:53.318254,51,47,0,26,22,4.073880490298351,3,3,34,16.333333333333332,0,0,49,1,0:00:00.756840,1,0
2021-06-09 06:52:53.572095,51,47,0,26,22,4.319100831997892,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:53.575194,51,47,0,23,25,4.3999968519797115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.259926,1,0
2021-06-09 06:52:53.624938,51,47,0,26,22,4.319100831997892,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052843,1,0
2021-06-09 06:52:54.379206,51,47,0,24,24,4.255977676137625,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:54.431789,51,47,0,24,24,4.255977676137625,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052583,1,0
2021-06-09 06:52:54.634837,51,47,0,30,18,4.138330617314095,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:55.213145,51,47,0,30,18,4.138330617314095,3,3,34,16.333333333333332,0,0,49,1,0:00:00.578308,1,0
2021-06-09 06:52:55.415551,51,47,0,25,23,4.235479998537296,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:55.468071,51,47,0,25,23,4.235479998537296,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052520,1,0
2021-06-09 06:52:55.670851,51,47,0,29,19,4.223089127052014,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:55.722167,51,47,0,29,19,4.223089127052014,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051316,1,0
2021-06-09 06:52:56.427145,51,47,0,28,20,4.455972400455659,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:56.678689,51,47,0,25,23,4.324796793869525,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:56.682153,51,47,0,28,20,4.455972400455659,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255008,1,0
2021-06-09 06:52:56.731904,51,47,0,25,23,4.324796793869525,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053215,1,0
2021-06-09 06:52:57.487776,51,47,0,23,25,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:57.541559,51,47,0,23,25,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053783,1,0
2021-06-09 06:52:57.745013,51,47,0,30,18,4.117971668249075,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:58.500601,51,47,0,28,20,4.358823019232458,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:58.504518,51,47,0,30,18,4.117971668249075,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759505,1,0
2021-06-09 06:52:58.757741,51,47,0,28,20,4.230290537625719,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:58.761008,51,47,0,28,20,4.358823019232458,3,3,34,16.333333333333332,0,0,49,1,0:00:00.260407,1,0
2021-06-09 06:52:59.509557,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:30.497108,188,0
2021-06-09 06:52:59.513802,51,47,0,28,20,4.230290537625719,3,3,34,16.333333333333332,0,0,49,1,0:00:00.756061,1,0
2021-06-09 06:52:59.513802,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.004245,189,0
2021-06-09 06:52:59.514325,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.000523,190,0
2021-06-09 06:52:59.516010,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.001685,191,0
2021-06-09 06:52:59.565504,51,47,0,24,24,4.421946175092725,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:59.618226,51,47,0,24,24,4.421946175092725,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052722,1,0
2021-06-09 06:52:59.821156,51,47,0,27,21,4.335546724963967,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:53:00.333808,51,47,0,27,21,4.335546724963967,3,3,34,16.333333333333332,0,0,49,1,0:00:00.512652,1,0
2021-06-09 06:53:00.586851,51,47,0,26,22,4.207656236006053,3,3,34,16.333333333333332,0,0,49,1,0,0,0
